"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"41956050","","NEW","2016-02-09T13:13:59","C","","","N","N","OFF","2020-05-08","2025-05-08"," 30/360","SEK","IR","","InterestRate:IRSwap:FixedFloat","Trade","SEK-STIBOR-SIDE","FIXED","Percent","2.1975","","","SEK","SEK","310,000,000","310,000,000","3M","1Y","3M","","","","","","","","","","","","",""
"41956052","","NEW","2016-02-09T13:13:59","C","","","N","N","OFF","2019-10-14","2020-10-13"," 30/360","SEK","IR","","InterestRate:IRSwap:FixedFloat","Trade","SEK-STIBOR-SIDE","FIXED","Percent","1.485","","","SEK","SEK","800,000,000","800,000,000","3M","1Y","3M","","","","","","","","","","","","",""
"41957217","","NEW","2016-02-09T13:56:11","C","","","N","N","OFF","2017-02-06","2019-02-06"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","0.95","GBP","266,865.07937","GBP","GBP","250,000,000","250,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957224","","NEW","2016-02-09T13:56:11","C","","","N","N","OFF","2017-02-06","2027-02-06"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.71","","","GBP","GBP","53,000,000","53,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957226","","NEW","2016-02-09T13:56:19","C","","","N","N","ON","2016-02-10","2026-01-28"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","5.99","","","MXN","MXN","50,000,000","50,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41957945","41954958","CORRECT","2016-02-09T12:36:35","C","PC","","N","N","OFF","2016-01-14","2060-01-22"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","GBP-LIBOR-BBA","Percent","1.9","GBP","8,268.73385","GBP","GBP","4,000,000","4,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41957946","41954959","CANCEL","2016-02-09T12:36:37","C","","","N","N","OFF","2016-01-14","2060-01-22"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.888","","","GBP","GBP","11,000,000","11,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957947","41954959","CORRECT","2016-02-09T12:36:37","C","PC","","N","N","OFF","2016-01-14","2060-01-22"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","GBP-LIBOR-BBA","Percent","1.888","","","GBP","GBP","11,000,000","11,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41957948","41954960","CANCEL","2016-02-09T12:36:42","C","","","N","N","OFF","2016-01-14","2039-09-07"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.983","","","GBP","GBP","18,000,000","18,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957949","41954960","CORRECT","2016-02-09T12:36:42","C","PC","","N","N","OFF","2016-01-14","2039-09-07"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","GBP-LIBOR-BBA","Percent","1.983","","","GBP","GBP","18,000,000","18,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41957032","","NEW","2016-02-09T13:48:25","C","","","N","Y","OFF","2021-02-11","2026-02-11"," ACT/ACT.ISDA","PLN","IR","","InterestRate:IRSwap:FixedFloat","Trade","PLN-WIBOR-WIBO","FIXED","Percent","2.925","","","PLN","PLN","140,000,000","140,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41957952","41932460","CANCEL","2016-02-08T20:01:36","C","UC","","N","N","OFF","2021-01-14","2026-01-14"," ACT/365.FIXED","CAD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","CAD-BA-CDOR","Percent","2.2275","","","CAD","CAD","24,000,000","24,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41957953","41932459","CANCEL","2016-02-08T20:01:39","C","UC","","N","N","OFF","2021-01-14","2026-01-14"," ACT/365.FIXED","CAD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","CAD-BA-CDOR","Percent","2.37","CAD","159,012.34568","CAD","CAD","24,000,000","24,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41957964","","NEW","2016-02-09T14:17:17","C","","","N","N","ON","2017-08-11","2022-08-11"," ACT/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","0.341","","","EUR","EUR","63,000,000","63,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957973","","NEW","2016-02-09T12:37:13","U","PC","","N","N","ON","2016-02-11","2018-02-11"," ACT/365.FIXED","CAD","IR","","InterestRate:CrossCurrency:Basis","Trade","CAD-BA-CDOR","USD-LIBOR-BBA","Percent","-0.145","","","CAD","USD","250,000,000","179,681,604","3M","3M","3M","3M","","","","","","","","","","","",""
"41957619","41957530","NEW","2016-02-09T14:04:11","C","","","N","Y","OFF","2016-02-11","2018-02-11"," ACT/360","EUR","IR","","InterestRate:IRSwap:OIS","Trade","EUR-EONIA-OIS-COMPOUND","FIXED","Percent","-0.456","","","EUR","EUR","410,000,000+","410,000,000+","1Y","1Y","1Y","","","","","","","","","","","","",""
"41956059","","NEW","2016-02-09T13:13:59","C","","","N","N","OFF","2019-10-14","2020-10-13"," 30/360","SEK","IR","","InterestRate:IRSwap:FixedFloat","Trade","SEK-STIBOR-SIDE","FIXED","Percent","1.49","SEK","2,651,572.32704","SEK","SEK","800,000,000","800,000,000","3M","1Y","3M","","","","","","","","","","","","",""
"41956093","","NEW","2016-02-09T12:57:35","U","UC","","N","Y","OFF","2016-06-15","2016-09-15"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:OIS","Trade","GBP-WMBA-SONIA-COMPOUND","FIXED","Percent","0.4075","","","GBP","GBP","1,000,000,000+","1,000,000,000+","1T","1T","1T","","","","","","","","","","","","",""
"41957228","","NEW","2016-02-09T12:04:17","C","","","N","N","OFF","2017-11-24","2019-11-24"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.6175","GBP","272,000","GBP","GBP","23,000,000","23,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957232","","NEW","2016-02-09T13:56:06","C","","","N","N","ON","2016-02-10","2026-01-28"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","5.98","","","MXN","MXN","120,000,000","120,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41957233","","NEW","2016-02-09T12:26:10","C","PC","N","N","N","OFF","2026-02-11","2036-02-11"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","EUR-EURIBOR-Reuters","Percent","1.581","","","EUR","EUR","19,000,000","19,000,000","12M","6M","","6M","","","","","","","","","","","",""
"41957239","","NEW","2016-02-09T13:37:05","U","UC","","N","N","ON","2016-02-10","2026-01-28"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","5.99","","","MXN","MXN","50,000,000","50,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41957256","","NEW","2016-02-09T13:57:06","U","UC","","N","N","ON","2016-02-10","2018-02-07"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","4.23","","","MXN","MXN","500,000,000","500,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41957260","","NEW","2016-02-09T13:57:09","C","","","N","N","ON","2016-02-10","2028-01-26"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","6.2","","","MXN","MXN","100,000,000","100,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41957262","","NEW","2016-02-09T13:54:02","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.8465","","","USD","USD","32,000,000","32,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41957265","","NEW","2016-02-09T13:57:02","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.847","","","USD","USD","32,000,000","32,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41957270","","NEW","2016-02-09T13:35:35","C","","","N","N","OFF","2021-02-09","2026-02-09"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.907","","","GBP","GBP","54,000,000","54,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957978","","NEW","2016-02-09T13:52:26","U","UC","","N","N","ON","2016-02-10","2021-02-03"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","5.07","","","MXN","MXN","400,000,000","400,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41957984","","NEW","2016-02-09T14:15:09","C","","","N","N","OFF","2016-11-02","2017-11-02"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","0.5925","","","GBP","GBP","100,000,000","100,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957985","","NEW","2016-02-09T14:16:38","C","","","N","N","OFF","2016-02-09","2025-09-07"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.39162","","","GBP","GBP","38,000,000","38,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41957996","41955234","CANCEL","2016-02-09T12:49:36","C","","N","N","N","OFF","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.12589","","","USD","USD","200,000,000","200,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41957997","41955234","CORRECT","2016-02-09T12:49:36","C","","N","N","N","OFF","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.12589","","","USD","USD","190,000,000","190,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41958000","","NEW","2016-02-09T14:18:03","C","","","N","N","ON","2016-03-16","2018-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.5","USD","177,912","USD","USD","12,000,000","12,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41958002","41957984","CANCEL","2016-02-09T14:15:09","C","","","N","N","OFF","2016-11-02","2017-11-02"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","0.5925","","","GBP","GBP","100,000,000","100,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41958003","41957984","CORRECT","2016-02-09T14:15:09","C","","","N","N","OFF","2016-11-02","2017-11-02"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","0.5925","","","GBP","GBP","100,000,000","100,000,000","3M","1Y","3M","","","","","","","","","","","","",""
"41958004","41957973","CANCEL","2016-02-09T12:37:13","U","PC","","N","N","ON","2016-02-11","2018-02-11"," ACT/365.FIXED","CAD","IR","","InterestRate:CrossCurrency:Basis","Trade","CAD-BA-CDOR","USD-LIBOR-BBA","Percent","-0.145","","","CAD","USD","250,000,000","179,681,604","3M","3M","3M","3M","","","","","","","","","","","",""
"41958005","41957973","CORRECT","2016-02-09T12:37:13","U","PC","","N","N","ON","2016-02-11","2018-02-11"," ACT/365.FIXED","CAD","IR","","InterestRate:CrossCurrency:Basis","Trade","CAD-BA-CDOR","USD-LIBOR-BBA","Percent","-0.145","","","CAD","USD","250,000,000","179,726,815","3M","3M","3M","3M","","","","","","","","","","","",""
"41958022","","NEW","2016-02-09T14:00:52","C","","","N","N","OFF","2015-12-09","2039-09-07"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","2.098","GBP","86,666.66667","GBP","GBP","26,000,000","26,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41958023","","NEW","2016-02-09T14:01:56","C","","","N","N","OFF","2015-12-09","2060-01-22"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.97","","","GBP","GBP","17,000,000","17,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41958027","","NEW","2016-02-09T14:18:48","C","","","N","N","ON","2016-02-10","2016-10-19"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","3.83","","","MXN","MXN","1,000,000,000","1,000,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41956095","","NEW","2016-02-09T12:24:58","C","UC","N","N","N","ON","2016-02-11","2019-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-LIBOR-BBA","USD-Federal Funds-H.15","","","","","USD","USD","100,000,000","100,000,000","3M","3M","3M","3M","","","","","","","","","Percent","0.28625","",""
"41956101","","NEW","2016-02-09T13:19:32","C","","","N","N","OFF","2016-03-16","2021-03-16"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1","GBP","21,932.25331","GBP","GBP","68,000,000","68,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41956110","","NEW","2016-02-09T13:23:37","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.13644","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","","","","","","","","Percent","0","",""
"41957285","","NEW","2016-02-09T13:57:45","C","","","N","N","ON","2016-02-11","2046-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.151","","","USD","USD","580,000","580,000","3M","6M","3M","","","","","","","","","","","","",""
"41957295","41954910","CANCEL","2016-02-09T12:35:30","U","UC","","N","N","ON","2026-02-11","2036-02-11"," 30/360","USD","IR","","InterestRate:Option:Swaption","Trade","USD-LIBOR-BBA","FIXED","Percent","1.855","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","1.855","D-","EU","USD","6,405,000","","2026-02-09","","","",""
"41957296","41954910","CORRECT","2016-02-09T12:35:30","U","UC","","N","N","ON","2017-02-13","2027-02-13"," 30/360","USD","IR","","InterestRate:Option:Swaption","Trade","USD-LIBOR-BBA","FIXED","Percent","1.855","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","1.855","D-","EU","USD","6,405,000","","2017-02-09","","","",""
"41957303","","NEW","2016-02-09T13:57:02","U","PC","","N","N","OFF","2016-03-16","2021-03-16"," ACT/365.FIXED","ZAR","IR","","InterestRate:IRSwap:FixedFloat","Trade","ZAR-JIBAR-SAFEX","FIXED","Percent","8.27","","","ZAR","ZAR","310,000,000","310,000,000","3M","3M","3M","","","","","","","","","","","","",""
"41958147","","NEW","2016-02-09T11:23:14","U","FC","","N","N","OFF","2017-10-16","2027-10-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","2.47375","","","USD","USD","25,000,000","25,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41958148","41954746","CANCEL","2016-02-09T11:59:56","U","FC","","N","N","","2016-06-15","2026-06-15"," 30/360","EUR","IR","","InterestRate:Option:Swaption","Trade","FIXED","EUR-EURIBOR-Reuters","Percent","0.685","","","EUR","EUR","64,000,000","64,000,000","1Y","6M","","6M","","0.685","D-","EU","EUR","956,800","","2016-03-09","","","",""
"41958149","","NEW","2016-02-09T11:23:22","U","FC","","N","N","OFF","2017-10-16","2019-10-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.66","","","USD","USD","5,000,000","5,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41958150","","NEW","2016-02-09T11:23:32","U","FC","","N","N","OFF","2017-10-16","2027-10-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","2.47375","","","USD","USD","1,000,000","1,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41958151","","NEW","2016-02-09T11:23:32","U","FC","","N","N","OFF","2017-10-16","2027-10-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","2.47375","","","USD","USD","2,000,000","2,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41958153","","NEW","2016-02-09T12:51:10","C","UC","N","N","N","ON","2016-02-11","2018-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-LIBOR-BBA","USD-Federal Funds-H.15","","","","","USD","USD","250,000,000","250,000,000","3M","3M","3M","3M","","","","","","","","","Percent","0.27875","",""
"41958156","","NEW","2016-02-09T12:52:20","C","UC","N","N","N","ON","2016-02-11","2018-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-LIBOR-BBA","USD-Federal Funds-H.15","","","","","USD","USD","200,000,000","200,000,000","3M","3M","3M","3M","","","","","","","","","Percent","0.28","",""
"41958157","","NEW","2016-02-09T12:51:53","C","UC","N","N","N","ON","2016-02-11","2018-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-LIBOR-BBA","USD-Federal Funds-H.15","","","","","USD","USD","460,000,000+","460,000,000+","3M","3M","3M","3M","","","","","","","","","Percent","0.27875","",""
"41958159","41952504","CANCEL","2016-02-09T09:27:00","U","FC","","N","N","","2016-09-21","2016-12-21"," ACT/360","EUR","IR","","InterestRate:IRSwap:OIS","Trade","FIXED","EUR-EONIA-AVERAGE","Percent","-0.475","","","EUR","EUR","1,000,000,000","1,000,000,000","1T","1T","","1D","","","","","","","","","","","",""
"41958161","","NEW","2016-02-09T09:27:00","U","FC","","N","N","OFF","2016-09-21","2016-12-21"," ACT/360","EUR","IR","","InterestRate:IRSwap:OIS","Trade","FIXED","EUR-EONIA-AVERAGE","Percent","-0.475","","","EUR","EUR","1,000,000,000","1,000,000,000","1T","1T","","1D","","","","","","","","","","","",""
"41958162","","NEW","2016-02-09T12:54:14","C","UC","","N","N","OFF","2016-02-03","2025-09-07"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","GBP-LIBOR-BBA","Percent","1.55192","GBP","620,000","GBP","GBP","38,000,000","38,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41958168","","NEW","2016-02-09T14:14:09","U","UC","","N","N","OFF","2016-02-11","2046-02-11"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","1.1","","","EUR","EUR","29,000,000","29,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41958171","","NEW","2016-02-09T12:43:03","C","","","N","N","OFF","2026-02-11","2031-02-11"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","EUR-EURIBOR-Reuters","Percent","1.63","","","EUR","EUR","37,000,000","37,000,000","1Y","6M","","6M","","","","","","","","","","","",""
"41958175","","NEW","2016-02-09T14:19:30","U","OC","","N","N","OFF","2019-07-15","2021-07-15"," 30/360","EUR","IR","","InterestRate:Option:Swaption","Amendment","EUR-EURIBOR-Reuters","FIXED","Percent","0.93","EUR","1,997.7901","EUR","EUR","2,000,000","2,000,000","6M","1Y","6M","","","0.93","PF","EU","","","","2016-07-12","","","",""
"41958176","","NEW","2016-02-09T14:21:52","C","","","N","N","ON","2016-03-16","2026-03-16"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","1","EUR","16,461.71694","EUR","EUR","430,000","430,000","6M","1Y","6M","","","","","","","","","","","","",""
"41958183","","NEW","2016-02-09T12:55:10","C","PC","","N","N","ON","2016-02-11","2019-02-11"," ACT/ACT.ISDA","PLN","IR","","InterestRate:IRSwap:FixedFloat","Trade","PLN-WIBOR-WIBO","FIXED","Percent","1.64","","","PLN","PLN","100,000,000","100,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41958185","","NEW","2016-02-09T14:20:24","U","PC","","N","N","OFF","2018-01-17","2048-01-17"," 30/360","EUR","IR","","InterestRate:Option:Swaption","Termination","EUR-EURIBOR-Reuters","FIXED","Percent","1.3925","EUR","598,000","EUR","EUR","50,000,000","50,000,000","6M","1Y","6M","","","1.3925","RF","EU","EUR","3,650,000","","2018-01-15","","","",""
"41957680","","NEW","2016-02-09T14:07:55","C","","","N","Y","OFF","2016-03-10","2025-02-15"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","0.50142","","","EUR","EUR","150,000,000+","150,000,000+","6M","1Y","6M","","","","","","","","","","","","",""
